"Time","mqtt.meshlium3d4c.FARM1.BAT.value.mean","mqtt.meshlium3d4c.FARM1.CH4.value.mean","mqtt.meshlium3d4c.FARM1.CO.value.mean","mqtt.meshlium3d4c.FARM1.HUM.value.mean","mqtt.meshlium3d4c.FARM1.NH3.value.mean","mqtt.meshlium3d4c.FARM1.PM1.value.mean","mqtt.meshlium3d4c.FARM1.PM10.value.mean","mqtt.meshlium3d4c.FARM1.PM2_5.value.mean","mqtt.meshlium3d4c.FARM1.PRES.value.mean","mqtt.meshlium3d4c.FARM1.TC.value.mean"
2021-01-15 10:15:00,95,0,21.88,23.4,0,4.3,19.95,6.04,100521.6,24.66
2021-01-15 10:18:00,95,,,,,4.3,19.95,6.04,,
2021-01-15 11:15:00,94,0,21.94,22.58,0,3.36,9.2,5.72,100520.75,25.48
2021-01-15 12:15:00,94,0,22.68,20.99,0,3.57,4.71,4.51,100490.28,25.75
2021-01-15 13:15:00,94,0,23.46,21.48,0,3.14,4.02,3.94,100502.7,25.53
2021-01-15 14:15:00,94,0,24.86,21.22,0,2.9,3.83,3.63,100529.82,24.82
2021-01-15 15:12:00,93,0,26.05,22.22,0,3.41,3.89,3.88,100544.48,24.1
2021-01-15 16:12:00,95,0,26.83,22.83,0,4.8,21.14,7.05,100549.66,23.44
2021-01-15 17:12:00,95,0,27.25,22.75,0,5.2,6.02,5.98,100579.25,22.9
2021-01-15 18:12:00,95,0,27.25,22.83,0,4.71,5.58,5.51,100608.95,22.56
2021-01-15 19:12:00,93,0,27.56,23.36,0,5.48,6.77,6.52,100614,22.32
2021-01-15 20:09:00,93,0,28.29,23.56,0,4.47,5.02,4.99,100641.66,22.14
2021-01-15 21:09:00,93,0,29.12,23.4,0,4.79,5.65,5.59,100677.72,21.99
2021-01-15 22:09:00,95,0,29.83,23.58,0,4.26,5.14,4.95,100652.37,21.86
2021-01-15 23:09:00,94,0,30.56,23.09,0,3.62,4.2,4.17,100647.2,21.72
2021-01-16 00:09:00,94,,,,,3.3,3.5,3.5,,
2021-01-16 01:06:00,94,0,30.78,23.01,0,3.35,3.51,3.51,100581.33,21.51
2021-01-16 02:06:00,94,0,30.63,23.08,0,3.31,3.46,3.46,100530.91,21.45
2021-01-16 03:06:00,94,0,30.45,23.01,0,3.56,4.12,4.08,100507.29,21.45
2021-01-16 04:06:00,94,0,30.15,23.16,0,4.4,4.7,4.7,100494.16,21.45
2021-01-16 05:06:00,94,,,,,3.57,3.98,3.96,,
2021-01-16 06:03:00,94,0,29.41,23.17,0,3.67,4.32,4.25,100515.38,21.43
2021-01-16 07:03:00,94,0,29.37,23.02,0,2.12,2.5,2.47,100525.23,21.38
2021-01-16 08:03:00,93,0,29.15,22.96,0,1.38,3.16,2.32,100532.29,21.38
2021-01-16 09:03:00,93,0,28.81,23.22,0,1.55,5.08,2.32,100574.66,21.32
2021-01-16 10:00:00,93,0,28.46,23.22,0,2.23,2.41,2.41,100584.13,21.34
2021-01-16 10:03:00,93,,,,,2.23,2.41,2.41,,
2021-01-16 11:00:00,93,0,28.19,23.08,0,2.01,2.15,2.15,100534.98,21.36
